disaster_number,state,declaration_type,declaration_date,incident_type,declaration_title,ih_program_declared,ia_program_declared,pa_program_declared,hm_program_declared,incident_begin_date,incident_end_date,fips,designated_area
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48471,Walker (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48373,Polk (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,0,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48199,Hardin (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48241,Jasper (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48083,Coleman (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48041,Brazos (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48051,Burleson (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48429,Stephens (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48225,Houston (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48425,Somervell (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48145,Falls (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,0,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48349,Navarro (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48273,Kleberg (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48055,Caldwell (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48035,Bosque (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48151,Fisher (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48133,Eastland (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48143,Erath (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48457,Tyler (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48059,Callahan (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48453,Travis (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48339,Montgomery (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48407,San Jacinto (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48019,Bandera (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48157,Fort Bend (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48149,Fayette (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48287,Lee (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48215,Hidalgo (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48477,Washington (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48093,Comanche (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48363,Palo Pinto (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48313,Madison (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48291,Liberty (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48473,Waller (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48221,Hood (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48049,Brown (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,0,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48447,Throckmorton (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48191,Hall (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48289,Leon (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48021,Bastrop (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48039,Brazoria (County)
