2015 GEOID,State,2015 Geography Name,Note,2010 Census Total Population,2010 Census Urban Population,2010 Census Rural Population,"2010 Census 
Percent Rural",STATEFP,COUNTYFP,COUNTYNS,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
26039,MI,"Crawford County, Michigan",,14074.0,3858.0,10216.0,72.58775046184454,26,039,01622962,0500000US26039,26039,Crawford,06,1441075564,17920099,"POLYGON ((-84.847309 44.858036999999996, -84.371737 44.855039, -84.370643 44.507222999999996, -84.850929 44.511069, -84.847309 44.858036999999996))"
26041,MI,"Delta County, Michigan",,37069.0,20850.0,16219.0,43.753540694380746,26,041,01622963,0500000US26041,26041,Delta,06,3033137838,2124389419,"POLYGON ((-87.36784899999999 45.985321, -87.242885 45.985116999999995, -87.241506 46.159102999999995, -87.11613799999999 46.15905, -86.615601 46.158691, -86.49014199999999 46.158178, -86.459114 45.896363, -86.4598805177494 45.750226550596, -86.54142999999999 45.70811, -86.61697199999999 45.620581, -86.636895 45.542052999999996, -86.712328 45.610938999999995, -86.705184 45.690901, -86.647319 45.732617999999995, -86.773279 45.811385, -86.838746 45.722307, -86.964275 45.672761, -87.070442 45.718779, -87.172241 45.661788, -87.25344962878019 45.5501155908891, -87.327502 45.551249999999996, -87.325391 45.898665, -87.36784899999999 45.985321))"
26043,MI,"Dickinson County, Michigan",,26168.0,17594.0,8574.0,32.76520941608071,26,043,01622964,0500000US26043,26043,Dickinson,06,1970845136,40505948,"POLYGON ((-88.13506699999999 45.821694, -88.073944 45.875592999999995, -88.115346 45.922211, -88.1168565373761 45.922811242262696, -88.117407 46.246618, -87.615597 46.246652999999995, -87.617091 45.986014, -87.617396 45.898846, -87.696946 45.898841999999995, -87.697159 45.72296, -87.8330494680353 45.7227525753469, -87.879812 45.754843, -87.96696999999999 45.764021, -87.995876 45.795435, -88.048514 45.782548999999996, -88.057010465949 45.7849770301437, -88.10551799999999 45.798839, -88.13506699999999 45.821694))"
26045,MI,"Eaton County, Michigan",,107759.0,66841.0,40918.0,37.971770339368405,26,045,01622965,0500000US26045,26045,Eaton,06,1489766542,10958773,"POLYGON ((-85.07424499999999 42.770784, -84.837085 42.770478999999995, -84.602761 42.76988, -84.600403 42.421983999999995, -84.718493 42.42152, -85.071609 42.421428, -85.07424499999999 42.770784))"
26047,MI,"Emmet County, Michigan",,32694.0,8210.0,24484.0,74.88835872025447,26,047,01622966,0500000US26047,26047,Emmet,06,1210868924,1073491049,"POLYGON ((-85.119737 45.569026, -85.061488 45.639505, -84.97095 45.686333999999995, -85.01450899999999 45.760329, -84.866976 45.752066, -84.77276499999999 45.789300999999995, -84.732242 45.780496853289, -84.732687 45.289381999999996, -84.964787 45.291601, -85.001803 45.272327999999995, -85.096056872271 45.363088040434796, -85.054805 45.364090999999995, -84.959119 45.375972999999995, -84.912956 45.409776, -84.980953 45.429382, -85.040936 45.436701, -85.109252 45.521626, -85.119737 45.569026))"
26049,MI,"Genesee County, Michigan",,425790.0,354448.0,71342.0,16.7552079663684,26,049,01622967,0500000US26049,26049,Genesee,06,1649727711,32694965,"POLYGON ((-83.932071 43.220377, -83.695621 43.221422, -83.46073299999999 43.223130999999995, -83.453364 42.880432, -83.68938399999999 42.871263, -83.686493 42.783263, -83.922516 42.780820999999996, -83.929079 43.132782, -83.932071 43.220377))"
26051,MI,"Gladwin County, Michigan",,25692.0,2934.0,22758.0,88.58010275572163,26,051,01622968,0500000US26051,26051,Gladwin,06,1299620449,36677053,"POLYGON ((-84.608104 44.160481999999995, -84.368039 44.160537999999995, -84.166107 44.161788, -84.166377 43.996901, -84.167318 43.825902, -84.366676 43.813559999999995, -84.606037 43.815365, -84.608104 44.160481999999995))"
26053,MI,"Gogebic County, Michigan",,16427.0,5229.0,11198.0,68.16825957265478,26,053,01622969,0500000US26053,26053,Gogebic,06,2854517985,970153167,"POLYGON ((-90.41813599999999 46.566094, -90.327626 46.607744, -90.23760899999999 46.624485, -90.04542 46.668271999999995, -89.918466 46.740324, -89.88432958041149 46.765471149277, -89.863793 46.765405, -89.86442 46.592642999999995, -89.74000099999999 46.592493999999995, -89.740568 46.505641999999995, -89.365094 46.505949, -89.365507 46.333078, -88.991012 46.332308, -88.99121702839601 46.096536354436, -89.09163 46.138504999999995, -89.63841599999999 46.243804, -89.9291256256648 46.299915728408095, -90.12048899999999 46.336852, -90.15824099999999 46.420485, -90.214866 46.499947, -90.285707 46.518845999999996, -90.331887 46.553278, -90.387228 46.533663, -90.41813599999999 46.566094))"
26055,MI,"Grand Traverse County, Michigan",,86986.0,45212.0,41774.0,48.02381992504541,26,055,01622970,0500000US26055,26055,Grand Traverse,06,1202632771,354763527,"POLYGON ((-85.815119 44.774533999999996, -85.618033 44.774557, -85.55514270270879 45.0270345441369, -85.520034 44.973996, -85.47520399999999 44.991053, -85.43141547500831 45.0166494527177, -85.473841 44.859449, -85.38198299999999 44.859567999999996, -85.332836 44.812371999999996, -85.334 44.512302999999996, -85.817802 44.512969, -85.815119 44.774533999999996))"
26057,MI,"Gratiot County, Michigan",,42476.0,16924.0,25552.0,60.15632357095772,26,057,01622971,0500000US26057,26057,Gratiot,06,1472098936,8369164,"POLYGON ((-84.845962 43.466158, -84.60754 43.466006, -84.36987599999999 43.466044, -84.367891 43.128451999999996, -84.36775999999999 43.117942, -84.836889 43.118851, -84.845962 43.466158))"
26059,MI,"Hillsdale County, Michigan",,46688.0,14414.0,32274.0,69.12697052775873,26,059,01622972,0500000US26059,26059,Hillsdale,06,1549207127,22939158,"POLYGON ((-84.82649099999999 42.072468, -84.70955599999999 42.070366, -84.363297 42.073456, -84.3604190413973 41.7069558826335, -84.3995487854742 41.70592135740559, -84.43806699999999 41.704903, -84.80608199999999 41.696089, -84.805883 41.760216, -84.8251282838768 41.7601990063519, -84.82649099999999 42.072468))"
26061,MI,"Houghton County, Michigan",,36628.0,22777.0,13851.0,37.8153325324888,26,061,01622973,0500000US26061,26061,Houghton,06,2613558380,1275354761,"POLYGON ((-88.98952899999999 46.680119, -88.86447299999999 46.679311, -88.863906 46.765012999999996, -88.93248 46.764787, -88.9333684513417 47.033599097856005, -88.924492 47.042156, -88.88914 47.100575, -88.81483399999999 47.141399, -88.69966 47.204831, -88.584912 47.242360999999995, -88.5129465056361 47.286107247715, -88.298992 47.286097, -88.298436 47.199782, -88.2004506759337 47.199716895982, -88.23989499999999 47.139435999999996, -88.340052 47.080493999999995, -88.385606 47.004521999999994, -88.4393631859438 46.9419824250004, -88.552185 46.938533, -88.551943 46.851794999999996, -88.678879 46.851800999999995, -88.67939199999999 46.420139, -88.991236 46.419703999999996, -88.98952899999999 46.680119))"
26063,MI,"Huron County, Michigan",,33118.0,3490.0,29628.0,89.46192402922883,26,063,01622974,0500000US26063,26063,Huron,06,2165345386,3368948803,"POLYGON ((-83.479567 43.793625, -83.43261 43.885273, -83.407146 43.919807, -83.28231 43.938030999999995, -83.26153 43.973524999999995, -83.134881 43.993147, -83.046577 44.01571, -83.024604 44.045173999999996, -82.928884 44.069389, -82.793205 44.023247, -82.709839 43.948226, -82.633641 43.831224, -82.612224 43.739771, -82.60647908283809 43.6904492707095, -83.11784399999999 43.675492999999996, -83.46659199999999 43.667621, -83.5060855525428 43.7451572131399, -83.479567 43.793625))"
26065,MI,"Ingham County, Michigan",,280895.0,243799.0,37096.0,13.206358247743818,26,065,01622975,0500000US26065,26065,Ingham,06,1440364339,11878075,"POLYGON ((-84.602761 42.76988, -84.38471 42.769881999999996, -84.363659 42.775777999999995, -84.158189 42.776638999999996, -84.14071299999999 42.424611, -84.600403 42.421983999999995, -84.602761 42.76988))"
26067,MI,"Ionia County, Michigan",,63905.0,25218.0,38687.0,60.53829903763399,26,067,01622976,0500000US26067,26067,Ionia,06,1479707916,22593308,"POLYGON ((-85.312513 43.118793, -85.1936 43.119534, -84.836889 43.118851, -84.837085 42.770478999999995, -85.07424499999999 42.770784, -85.309626 42.769878, -85.312513 43.118793))"
26069,MI,"Iosco County, Michigan",,25887.0,10638.0,15249.0,58.90601460192375,26,069,01622977,0500000US26069,26069,Iosco,06,1422175727,3473066854,"POLYGON ((-83.886634 44.508976, -83.3169638754402 44.5116830117597, -83.31761 44.486058, -83.33698799999999 44.332919, -83.401822 44.301831, -83.442731 44.265361, -83.524817 44.261558, -83.5646457924967 44.163524818403, -83.883977 44.161786, -83.886634 44.508976))"
26071,MI,"Iron County, Michigan",,11817.0,3208.0,8609.0,72.85266988237285,26,071,01622978,0500000US26071,26071,Iron,06,3019919279,116800609,"POLYGON ((-88.991236 46.419703999999996, -88.67939199999999 46.420139, -88.116571 46.419951, -88.117407 46.246618, -88.1168565373761 45.922811242262696, -88.17800799999999 45.947111, -88.246307 45.962983, -88.30951999999999 45.959368999999995, -88.380183 45.991654, -88.409864 45.979687999999996, -88.526673 46.020821999999995, -88.59385999999999 46.015132, -88.613063 45.990626999999996, -88.65776 45.989287, -88.679132 46.013538, -88.68323220849939 46.0144656703203, -88.739994 46.027308, -88.811948 46.021609, -88.9327684510096 46.072107163775996, -88.99121702839601 46.096536354436, -88.991012 46.332308, -88.991236 46.419703999999996))"
26073,MI,"Isabella County, Michigan",,70311.0,37554.0,32757.0,46.58872722618083,26,073,01622979,0500000US26073,26073,Isabella,06,1483282619,12948097,"POLYGON ((-85.08881099999999 43.813676, -84.606037 43.815365, -84.60754 43.466006, -84.845962 43.466158, -85.08499599999999 43.46619, -85.08881099999999 43.813676))"
26075,MI,"Jackson County, Michigan",,160248.0,93227.0,67021.0,41.823298886725574,26,075,01622980,0500000US26075,26075,Jackson,06,1817861892,55976398,"POLYGON ((-84.718493 42.42152, -84.600403 42.421983999999995, -84.14071299999999 42.424611, -84.131136 42.424566999999996, -84.131963 42.071577, -84.363297 42.073456, -84.70955599999999 42.070366, -84.718493 42.42152))"
26077,MI,"Kalamazoo County, Michigan",,250331.0,206405.0,43926.0,17.547167550163582,26,077,01622981,0500000US26077,26077,Kalamazoo,06,1455799921,47165471,"POLYGON ((-85.764697 42.420715, -85.543191 42.421433, -85.298879 42.419849, -85.29362599999999 42.071553, -85.76294299999999 42.069327, -85.764697 42.420715))"
26079,MI,"Kalkaska County, Michigan",,17153.0,2668.0,14485.0,84.44586952719641,26,079,01622982,0500000US26079,26079,Kalkaska,06,1449729125,28020185,"POLYGON ((-85.332836 44.812371999999996, -85.327696 44.850707, -84.847309 44.858036999999996, -84.850929 44.511069, -85.334 44.512302999999996, -85.332836 44.812371999999996))"
26081,MI,"Kent County, Michigan",,602622.0,508159.0,94463.0,15.675332131916855,26,081,01622983,0500000US26081,26081,Kent,06,2196437063,61882735,"POLYGON ((-85.790448 43.293003, -85.56253799999999 43.294270999999995, -85.312376 43.294205, -85.31224999999999 43.206438, -85.312513 43.118793, -85.309626 42.769878, -85.545564 42.768139, -85.78249799999999 42.7682, -85.782106 42.856296, -85.78222699999999 42.914518, -85.78850299999999 43.030877, -85.790662 43.205166999999996, -85.790448 43.293003))"
26083,MI,"Keweenaw County, Michigan",,2156.0,0.0,2156.0,100.0,26,083,01622984,0500000US26083,26083,Keweenaw,06,1398883257,14053673397,"MULTIPOLYGON (((-88.50077999999999 47.293503, -88.418673 47.371188, -88.285195 47.422391999999995, -88.217822 47.448738, -88.085252 47.468961, -87.92926899999999 47.478736999999995, -87.80118399999999 47.473301, -87.680067 47.455684999999995, -87.591498 47.424113, -87.604704 47.388625, -87.800294 47.392148, -87.94161299999999 47.390073, -87.94336 47.335899, -88.01647799999999 47.306275, -88.096851 47.261351, -88.19421799999999 47.209241999999996, -88.2004506759337 47.199716895982, -88.298436 47.199782, -88.298992 47.286097, -88.5129465056361 47.286107247715, -88.50077999999999 47.293503)), ((-89.22133199999999 47.908069, -89.179154 47.93503, -89.018303 47.992525, -88.94088599999999 48.01959, -88.893701 48.034769999999995, -88.81608399999999 48.057006, -88.72819799999999 48.101914, -88.631908 48.148306999999996, -88.547033 48.174890999999995, -88.425162 48.21065, -88.427373 48.166764, -88.55044 48.102111, -88.579172 48.040758, -88.718555 47.995134, -88.85292299999999 47.965322, -88.898986 47.900684999999996, -89.044463 47.85575, -89.157738 47.824014999999996, -89.20181199999999 47.850243, -89.255202 47.876101999999996, -89.22133199999999 47.908069)))"
26085,MI,"Lake County, Michigan",,11539.0,0.0,11539.0,100.0,26,085,01622985,0500000US26085,26085,Lake,06,1470021792,17522522,"POLYGON ((-86.04350699999999 44.167088, -85.821186 44.164197, -85.564554 44.164860999999995, -85.562433 43.815483, -86.03788399999999 43.815611, -86.040106 43.989671, -86.04350699999999 44.167088))"
26087,MI,"Lapeer County, Michigan",,88319.0,20006.0,68313.0,77.34802250931283,26,087,01622986,0500000US26087,26087,Lapeer,06,1669484578,47274003,"POLYGON ((-83.460708 43.232791, -83.351709 43.235192999999995, -83.354418 43.322257, -83.120396 43.327048999999995, -83.119027 43.28368, -83.00043 43.284912999999996, -82.996257 43.154098999999995, -82.98364699999999 42.893741, -83.102891 42.888647, -83.453364 42.880432, -83.46073299999999 43.223130999999995, -83.460708 43.232791))"
26089,MI,"Leelanau County, Michigan",,21708.0,1897.0,19811.0,91.26128616178367,26,089,01622987,0500000US26089,26089,Leelanau,06,899243343,5659103852,"MULTIPOLYGON (((-86.065966 44.821521999999995, -86.05886199999999 44.911012, -85.98021899999999 44.906136, -85.9316 44.968787999999996, -85.854304 44.938147, -85.780439 44.977931999999996, -85.746444 45.051229, -85.681096 45.092693, -85.633124 45.170899, -85.55107199999999 45.210741999999996, -85.531461 45.177247, -85.56613 45.043633, -85.55514270270879 45.0270345441369, -85.618033 44.774557, -85.815119 44.774533999999996, -85.937084 44.778344999999995, -86.0784981880303 44.778330747660895, -86.065966 44.821521999999995)), ((-86.13809499999999 45.043037999999996, -86.04442999999999 45.159582, -85.989412 45.151069, -85.954021 45.119281, -85.976883 45.06266, -86.081487 44.990096, -86.15482399999999 45.002393999999995, -86.13809499999999 45.043037999999996)))"
26091,MI,"Lenawee County, Michigan",,99892.0,48126.0,51766.0,51.82196772514316,26,091,01622988,0500000US26091,26091,Lenawee,06,1941541486,30482189,"POLYGON ((-84.363297 42.073456, -84.131963 42.071577, -83.773922 42.082429999999995, -83.7631498513652 41.7235468017856, -83.88039046535329 41.7201944903196, -84.134417 41.712931, -84.3604190413973 41.7069558826335, -84.363297 42.073456))"
26093,MI,"Livingston County, Michigan",,180967.0,114181.0,66786.0,36.905071090309285,26,093,01622989,0500000US26093,26093,Livingston,06,1463980375,52213955,"POLYGON ((-84.158189 42.776638999999996, -83.922516 42.780820999999996, -83.686493 42.783263, -83.68278 42.69558, -83.664808 42.431179, -84.131136 42.424566999999996, -84.14071299999999 42.424611, -84.158189 42.776638999999996))"
26095,MI,"Luce County, Michigan",,6631.0,3225.0,3406.0,51.36480168903634,26,095,01622990,0500000US26095,26095,Luce,06,2328593563,2624711552,"POLYGON ((-85.864932 46.504757999999995, -85.86460714132919 46.6865683155134, -85.84105699999999 46.688896, -85.482096 46.680431999999996, -85.25686 46.75338, -85.23787317735959 46.7557027812565, -85.237839 46.24543, -85.865025 46.244631, -85.864932 46.504757999999995))"
26097,MI,"Mackinac County, Michigan",,11113.0,2531.0,8582.0,77.2248717717988,26,097,01622991,0500000US26097,26097,Mackinac,06,2646617352,2793791917,"MULTIPOLYGON (((-84.61622 45.89447, -84.517895 45.828542999999996, -84.419696 45.799822999999996, -84.35602 45.771895, -84.394038 45.727623, -84.484128 45.730709999999995, -84.587572 45.8067, -84.65078299999999 45.85921, -84.61622 45.89447)), ((-85.865025 46.244631, -85.237839 46.24543, -85.113329 46.245722, -85.11251299999999 46.158263, -84.363503 46.157984, -84.36309 46.071574, -84.238884 46.071456999999995, -84.23933199999999 45.984913999999996, -84.1146065625188 45.9679083747954, -84.254952 45.956067999999995, -84.376429 45.931962, -84.480436 45.977764, -84.567493 45.947702, -84.63285499999999 45.951007, -84.73400199999999 45.907025999999995, -84.706383 45.848658, -84.792763 45.858691, -84.917484 45.93067, -85.003597 46.00613, -85.15202699999999 46.050725, -85.266385 46.065779, -85.381394 46.082043999999996, -85.540858 46.079581, -85.648581 45.983695, -85.697203 45.960158, -85.810442 45.980087, -85.8658399219427 45.947571073185294, -85.865025 46.244631)))"
26099,MI,"Macomb County, Michigan",,840978.0,817386.0,23592.0,2.805305251742614,26,099,01622992,0500000US26099,26099,Macomb,06,1241247601,237430796,"POLYGON ((-83.102891 42.888647, -82.98364699999999 42.893741, -82.73901 42.897541, -82.729277 42.706058999999996, -82.70788499999999 42.675497, -82.801022 42.629545, -82.766004 42.600051, -82.755927 42.564415, -82.85931599999999 42.541934999999995, -82.8594470654881 42.5408532196089, -82.86021020013101 42.5345545050925, -82.8675319449814 42.474122730693104, -82.87033226919759 42.451009584205096, -83.083393 42.447153, -83.086882 42.534791999999996, -83.0899 42.593008999999995, -83.091449 42.624207999999996, -83.102891 42.888647))"
